features_used,loss,accuracy
mfcc+tonnetz+tempogram+spectral_flux+onset+tempo,1.2709356546401978,0.6543689370155334
mfcc+tonnetz+rms+spectral_flux+onset+tempo,1.2357347011566162,0.6582524180412292
mfcc+tempogram+rms+spectral_flux+onset+tempo,1.2772129774093628,0.6524271965026855
chroma+mel+contrast+tonnetz+tempogram+rms,1.1690865755081177,0.7368931770324707
chroma+mel+contrast+tonnetz+tempogram+spectral_flux,1.1557070016860962,0.7776699066162109
chroma+mel+contrast+tonnetz+tempogram+onset,1.1861979961395264,0.7485436797142029
chroma+mel+contrast+tonnetz+tempogram+tempo,1.1777993440628052,0.7281553149223328
chroma+mel+contrast+tonnetz+rms+spectral_flux,1.2360010147094729,0.731067955493927
chroma+mel+contrast+tonnetz+rms+onset,1.231085181236267,0.7271844744682312
chroma+mel+contrast+tonnetz+rms+tempo,1.2371894121170044,0.7291262149810791
chroma+mel+contrast+tonnetz+spectral_flux+onset,1.2209135293960571,0.7174757122993469
chroma+mel+contrast+tonnetz+spectral_flux+tempo,1.2637557983398438,0.701941728591919
chroma+mel+contrast+tonnetz+onset+tempo,1.239474534988403,0.7233009934425354
chroma+mel+contrast+tempogram+rms+spectral_flux,1.2513660192489624,0.701941728591919
chroma+mel+contrast+tempogram+rms+onset,1.2143489122390747,0.7330096960067749
chroma+mel+contrast+tempogram+rms+tempo,1.2310667037963867,0.7194174528121948
chroma+mel+contrast+tempogram+spectral_flux+onset,1.2485779523849487,0.7184466123580933
chroma+mel+contrast+tempogram+spectral_flux+tempo,1.1927136182785034,0.7368931770324707
chroma+mel+contrast+tempogram+onset+tempo,1.215029239654541,0.7252427339553833
chroma+mel+contrast+rms+spectral_flux+onset,1.2902592420578003,0.7038834691047668
chroma+mel+contrast+rms+spectral_flux+tempo,1.308929204940796,0.6902912855148315
chroma+mel+contrast+rms+onset+tempo,1.2663217782974243,0.715533971786499
chroma+mel+contrast+spectral_flux+onset+tempo,1.2897909879684448,0.7029126286506653
chroma+mel+tonnetz+tempogram+rms+spectral_flux,1.2584666013717651,0.7174757122993469
chroma+mel+tonnetz+tempogram+rms+onset,1.2349207401275637,0.7203883528709412
chroma+mel+tonnetz+tempogram+rms+tempo,1.2259478569030762,0.701941728591919
chroma+mel+tonnetz+tempogram+spectral_flux+onset,1.226722240447998,0.7165048718452454
chroma+mel+tonnetz+tempogram+spectral_flux+tempo,1.2704521417617798,0.701941728591919
chroma+mel+tonnetz+tempogram+onset+tempo,1.2822507619857788,0.7097087502479553
chroma+mel+tonnetz+rms+spectral_flux+onset,1.348181962966919,0.6757281422615051
chroma+mel+tonnetz+rms+spectral_flux+tempo,1.422698736190796,0.6475728154182434
chroma+mel+tonnetz+rms+onset+tempo,1.361496090888977,0.6825242638587952
chroma+mel+tonnetz+spectral_flux+onset+tempo,1.378893494606018,0.6582524180412292
chroma+mel+tempogram+rms+spectral_flux+onset,1.2865896224975586,0.7135922312736511
chroma+mel+tempogram+rms+spectral_flux+tempo,1.3141874074935913,0.686407744884491
chroma+mel+tempogram+rms+onset+tempo,1.2987947463989258,0.6747573018074036
chroma+mel+tempogram+spectral_flux+onset+tempo,1.2714656591415403,0.6970874071121216
chroma+mel+rms+spectral_flux+onset+tempo,1.4747207164764404,0.6262136101722717
chroma+contrast+tonnetz+tempogram+rms+spectral_flux,1.2120035886764526,0.701941728591919
chroma+contrast+tonnetz+tempogram+rms+onset,1.2222615480422974,0.686407744884491
chroma+contrast+tonnetz+tempogram+rms+tempo,1.2611777782440186,0.6737864017486572
chroma+contrast+tonnetz+tempogram+spectral_flux+onset,1.195759415626526,0.6951456069946289
chroma+contrast+tonnetz+tempogram+spectral_flux+tempo,1.232094168663025,0.6990291476249695
chroma+contrast+tonnetz+tempogram+onset+tempo,1.278917908668518,0.6417475938796997
chroma+contrast+tonnetz+rms+spectral_flux+onset,1.253898024559021,0.6388349533081055
chroma+contrast+tonnetz+rms+spectral_flux+tempo,1.2696688175201416,0.6388349533081055
chroma+contrast+tonnetz+rms+onset+tempo,1.2162646055221558,0.662135899066925
chroma+contrast+tonnetz+spectral_flux+onset+tempo,1.2562073469161987,0.6407766938209534
chroma+contrast+tempogram+rms+spectral_flux+onset,1.2647243738174438,0.6592233180999756
chroma+contrast+tempogram+rms+spectral_flux+tempo,1.2708253860473633,0.6524271965026855
chroma+contrast+tempogram+rms+onset+tempo,1.2617437839508057,0.6611650586128235
chroma+contrast+tempogram+spectral_flux+onset+tempo,1.2608577013015747,0.6669902801513672
chroma+contrast+rms+spectral_flux+onset+tempo,1.2711387872695925,0.6368932127952576
chroma+tonnetz+tempogram+rms+spectral_flux+onset,1.306518793106079,0.6640776991844177
chroma+tonnetz+tempogram+rms+spectral_flux+tempo,1.2982406616210938,0.6368932127952576
chroma+tonnetz+tempogram+rms+onset+tempo,1.340648174285889,0.6271844506263733
chroma+tonnetz+tempogram+spectral_flux+onset+tempo,1.3321940898895264,0.6466019153594971
chroma+tonnetz+rms+spectral_flux+onset+tempo,1.4474345445632937,0.5660194158554077
chroma+tempogram+rms+spectral_flux+onset+tempo,1.3650344610214231,0.6281553506851196
mel+contrast+tonnetz+tempogram+rms+spectral_flux,1.2147523164749146,0.7349514365196228
mel+contrast+tonnetz+tempogram+rms+onset,1.1809245347976685,0.7388349771499634
mel+contrast+tonnetz+tempogram+rms+tempo,1.1628820896148682,0.7543689608573914
mel+contrast+tonnetz+tempogram+spectral_flux+onset,1.1746448278427124,0.7281553149223328
mel+contrast+tonnetz+tempogram+spectral_flux+tempo,1.2002732753753662,0.724271833896637
mel+contrast+tonnetz+tempogram+onset+tempo,1.183011531829834,0.7514563202857971
mel+contrast+tonnetz+rms+spectral_flux+onset,1.2307229042053225,0.7184466123580933
mel+contrast+tonnetz+rms+spectral_flux+tempo,1.210527777671814,0.7165048718452454
mel+contrast+tonnetz+rms+onset+tempo,1.1707794666290283,0.7504854202270508
mel+contrast+tonnetz+spectral_flux+onset+tempo,1.2289520502090454,0.715533971786499
mel+contrast+tempogram+rms+spectral_flux+onset,1.2562016248703003,0.7029126286506653
mel+contrast+tempogram+rms+spectral_flux+tempo,1.269270420074463,0.7106795907020569
mel+contrast+tempogram+rms+onset+tempo,1.2564533948898315,0.6883494853973389
mel+contrast+tempogram+spectral_flux+onset+tempo,1.2027288675308228,0.7281553149223328
mel+contrast+rms+spectral_flux+onset+tempo,1.2513419389724731,0.7291262149810791
mel+tonnetz+tempogram+rms+spectral_flux+onset,1.273664116859436,0.6854369044303894
mel+tonnetz+tempogram+rms+spectral_flux+tempo,1.2534513473510742,0.7067961096763611
mel+tonnetz+tempogram+rms+onset+tempo,1.2798932790756226,0.6922330260276794
mel+tonnetz+tempogram+spectral_flux+onset+tempo,1.2477487325668335,0.7106795907020569
mel+tonnetz+rms+spectral_flux+onset+tempo,1.3415896892547607,0.6825242638587952
mel+tempogram+rms+spectral_flux+onset+tempo,1.3368380069732666,0.6640776991844177
contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.2635358572006226,0.6611650586128235
contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.230513334274292,0.6747573018074036
contrast+tonnetz+tempogram+rms+onset+tempo,1.2370401620864868,0.6786407828330994
contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.241039514541626,0.6854369044303894
contrast+tonnetz+rms+spectral_flux+onset+tempo,1.2503788471221924,0.6485437154769897
contrast+tempogram+rms+spectral_flux+onset+tempo,1.2823703289031982,0.6563106775283813
tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2959349155426023,0.6514562964439392
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms,1.1419391632080078,0.7650485634803772
mfcc+chroma+mel+contrast+tonnetz+tempogram+spectral_flux,1.1790945529937744,0.7339805960655212
mfcc+chroma+mel+contrast+tonnetz+tempogram+onset,1.1538392305374146,0.7592232823371887
mfcc+chroma+mel+contrast+tonnetz+tempogram+tempo,1.1448752880096436,0.7553398013114929
mfcc+chroma+mel+contrast+tonnetz+rms+spectral_flux,1.1932506561279297,0.7504854202270508
mfcc+chroma+mel+contrast+tonnetz+rms+onset,1.1247305870056152,0.7718446850776672
mfcc+chroma+mel+contrast+tonnetz+rms+tempo,1.155353307723999,0.7601941823959351
mfcc+chroma+mel+contrast+tonnetz+spectral_flux+onset,1.1089485883712769,0.7747572660446167
mfcc+chroma+mel+contrast+tonnetz+spectral_flux+tempo,1.1802974939346311,0.7456310391426086
mfcc+chroma+mel+contrast+tonnetz+onset+tempo,1.1658271551132202,0.7669903039932251
mfcc+chroma+mel+contrast+tempogram+rms+spectral_flux,1.1906263828277588,0.7233009934425354
mfcc+chroma+mel+contrast+tempogram+rms+onset,1.2237813472747805,0.7291262149810791
mfcc+chroma+mel+contrast+tempogram+rms+tempo,1.1859298944473269,0.7330096960067749
mfcc+chroma+mel+contrast+tempogram+spectral_flux+onset,1.1787489652633667,0.7407767176628113
mfcc+chroma+mel+contrast+tempogram+spectral_flux+tempo,1.1692429780960083,0.7631068229675293
mfcc+chroma+mel+contrast+tempogram+onset+tempo,1.2366361618041992,0.7252427339553833
mfcc+chroma+mel+contrast+rms+spectral_flux+onset,1.1896239519119265,0.7485436797142029
mfcc+chroma+mel+contrast+rms+spectral_flux+tempo,1.1987351179122925,0.7592232823371887
mfcc+chroma+mel+contrast+rms+onset+tempo,1.1861903667449951,0.7679611444473267
mfcc+chroma+mel+contrast+spectral_flux+onset+tempo,1.2179081439971924,0.7388349771499634
mfcc+chroma+mel+tonnetz+tempogram+rms+spectral_flux,1.2302314043045044,0.7330096960067749
mfcc+chroma+mel+tonnetz+tempogram+rms+onset,1.1811009645462036,0.7456310391426086
mfcc+chroma+mel+tonnetz+tempogram+rms+tempo,1.188294529914856,0.7359223365783691
mfcc+chroma+mel+tonnetz+tempogram+spectral_flux+onset,1.178454875946045,0.7398058176040649
mfcc+chroma+mel+tonnetz+tempogram+spectral_flux+tempo,1.19190776348114,0.7563107013702393
mfcc+chroma+mel+tonnetz+tempogram+onset+tempo,1.1883738040924072,0.7417475581169128
mfcc+chroma+mel+tonnetz+rms+spectral_flux+onset,1.232899188995361,0.7368931770324707
mfcc+chroma+mel+tonnetz+rms+spectral_flux+tempo,1.3354613780975342,0.6961165070533752
mfcc+chroma+mel+tonnetz+rms+onset+tempo,1.2916626930236816,0.715533971786499
mfcc+chroma+mel+tonnetz+spectral_flux+onset+tempo,1.2503247261047363,0.7407767176628113
mfcc+chroma+mel+tempogram+rms+spectral_flux+onset,1.2519341707229614,0.7194174528121948
mfcc+chroma+mel+tempogram+rms+spectral_flux+tempo,1.2591725587844849,0.7058252692222595
mfcc+chroma+mel+tempogram+rms+onset+tempo,1.2855799198150637,0.7126213312149048
mfcc+chroma+mel+tempogram+spectral_flux+onset+tempo,1.2559483051300049,0.715533971786499
mfcc+chroma+mel+rms+spectral_flux+onset+tempo,1.2983026504516602,0.7213592529296875
mfcc+chroma+contrast+tonnetz+tempogram+rms+spectral_flux,1.1619398593902588,0.7174757122993469
mfcc+chroma+contrast+tonnetz+tempogram+rms+onset,1.139799952507019,0.7233009934425354
mfcc+chroma+contrast+tonnetz+tempogram+rms+tempo,1.1905903816223145,0.7048543691635132
mfcc+chroma+contrast+tonnetz+tempogram+spectral_flux+onset,1.1390509605407717,0.7359223365783691
mfcc+chroma+contrast+tonnetz+tempogram+spectral_flux+tempo,1.16693913936615,0.7223300933837891
mfcc+chroma+contrast+tonnetz+tempogram+onset+tempo,1.209672212600708,0.6912621259689331
mfcc+chroma+contrast+tonnetz+rms+spectral_flux+onset,1.0684621334075928,0.7417475581169128
mfcc+chroma+contrast+tonnetz+rms+spectral_flux+tempo,1.1092461347579956,0.7291262149810791
mfcc+chroma+contrast+tonnetz+rms+onset+tempo,1.0414766073226929,0.7679611444473267
mfcc+chroma+contrast+tonnetz+spectral_flux+onset+tempo,1.0453211069107056,0.7475728392601013
mfcc+chroma+contrast+tempogram+rms+spectral_flux+onset,1.202636480331421,0.7097087502479553
mfcc+chroma+contrast+tempogram+rms+spectral_flux+tempo,1.181493878364563,0.7194174528121948
mfcc+chroma+contrast+tempogram+rms+onset+tempo,1.1536036729812622,0.715533971786499
mfcc+chroma+contrast+tempogram+spectral_flux+onset+tempo,1.299638271331787,0.6873786449432373
mfcc+chroma+contrast+rms+spectral_flux+onset+tempo,1.0927706956863403,0.731067955493927
mfcc+chroma+tonnetz+tempogram+rms+spectral_flux+onset,1.225704312324524,0.6834951639175415
mfcc+chroma+tonnetz+tempogram+rms+spectral_flux+tempo,1.1824026107788086,0.7097087502479553
mfcc+chroma+tonnetz+tempogram+rms+onset+tempo,1.2332407236099243,0.6766990423202515
mfcc+chroma+tonnetz+tempogram+spectral_flux+onset+tempo,1.2242696285247805,0.6757281422615051
mfcc+chroma+tonnetz+rms+spectral_flux+onset+tempo,1.2848244905471802,0.6436893343925476
mfcc+chroma+tempogram+rms+spectral_flux+onset+tempo,1.26361882686615,0.6737864017486572
mfcc+mel+contrast+tonnetz+tempogram+rms+spectral_flux,1.1672440767288208,0.7300971150398254
mfcc+mel+contrast+tonnetz+tempogram+rms+onset,1.149210810661316,0.737864077091217
mfcc+mel+contrast+tonnetz+tempogram+rms+tempo,1.16997230052948,0.762135922908783
mfcc+mel+contrast+tonnetz+tempogram+spectral_flux+onset,1.1483430862426758,0.753398060798645
mfcc+mel+contrast+tonnetz+tempogram+spectral_flux+tempo,1.1044336557388306,0.7524271607398987
mfcc+mel+contrast+tonnetz+tempogram+onset+tempo,1.1252871751785278,0.7631068229675293
mfcc+mel+contrast+tonnetz+rms+spectral_flux+onset,1.1601706743240356,0.7417475581169128
mfcc+mel+contrast+tonnetz+rms+spectral_flux+tempo,1.1901928186416626,0.7436892986297607
mfcc+mel+contrast+tonnetz+rms+onset+tempo,1.1346980333328247,0.7737864255905151
mfcc+mel+contrast+tonnetz+spectral_flux+onset+tempo,1.1381458044052124,0.762135922908783
mfcc+mel+contrast+tempogram+rms+spectral_flux+onset,1.199863076210022,0.7223300933837891
mfcc+mel+contrast+tempogram+rms+spectral_flux+tempo,1.182247757911682,0.7252427339553833
mfcc+mel+contrast+tempogram+rms+onset+tempo,1.2133556604385376,0.724271833896637
mfcc+mel+contrast+tempogram+spectral_flux+onset+tempo,1.193764328956604,0.7281553149223328
mfcc+mel+contrast+rms+spectral_flux+onset+tempo,1.2756985425949097,0.699999988079071
mfcc+mel+tonnetz+tempogram+rms+spectral_flux+onset,1.204209804534912,0.7398058176040649
mfcc+mel+tonnetz+tempogram+rms+spectral_flux+tempo,1.2279771566390991,0.7135922312736511
mfcc+mel+tonnetz+tempogram+rms+onset+tempo,1.256295680999756,0.6951456069946289
mfcc+mel+tonnetz+tempogram+spectral_flux+onset+tempo,1.1619164943695068,0.7524271607398987
mfcc+mel+tonnetz+rms+spectral_flux+onset+tempo,1.272745966911316,0.7048543691635132
mfcc+mel+tempogram+rms+spectral_flux+onset+tempo,1.2399470806121826,0.7038834691047668
mfcc+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.1345062255859375,0.7262135744094849
mfcc+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.1832436323165894,0.6961165070533752
mfcc+contrast+tonnetz+tempogram+rms+onset+tempo,1.188663125038147,0.6990291476249695
mfcc+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.1712201833724976,0.7252427339553833
mfcc+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.083528995513916,0.7291262149810791
mfcc+contrast+tempogram+rms+spectral_flux+onset+tempo,1.2103919982910156,0.6990291476249695
mfcc+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2113940715789795,0.693203866481781
chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux,1.1425617933273315,0.7592232823371887
chroma+mel+contrast+tonnetz+tempogram+rms+onset,1.1639376878738403,0.7543689608573914
chroma+mel+contrast+tonnetz+tempogram+rms+tempo,1.247736573219299,0.7223300933837891
chroma+mel+contrast+tonnetz+tempogram+spectral_flux+onset,1.178007960319519,0.7368931770324707
chroma+mel+contrast+tonnetz+tempogram+spectral_flux+tempo,1.160869002342224,0.7524271607398987
chroma+mel+contrast+tonnetz+tempogram+onset+tempo,1.171755075454712,0.7582524418830872
chroma+mel+contrast+tonnetz+rms+spectral_flux+onset,1.1699495315551758,0.7368931770324707
chroma+mel+contrast+tonnetz+rms+spectral_flux+tempo,1.206324338912964,0.7407767176628113
chroma+mel+contrast+tonnetz+rms+onset+tempo,1.16568124294281,0.7485436797142029
chroma+mel+contrast+tonnetz+spectral_flux+onset+tempo,1.206803560256958,0.7359223365783691
chroma+mel+contrast+tempogram+rms+spectral_flux+onset,1.202327847480774,0.7388349771499634
chroma+mel+contrast+tempogram+rms+spectral_flux+tempo,1.239209771156311,0.7203883528709412
chroma+mel+contrast+tempogram+rms+onset+tempo,1.2483915090560913,0.7067961096763611
chroma+mel+contrast+tempogram+spectral_flux+onset+tempo,1.2170411348342896,0.7359223365783691
chroma+mel+contrast+rms+spectral_flux+onset+tempo,1.2629038095474243,0.7300971150398254
chroma+mel+tonnetz+tempogram+rms+spectral_flux+onset,1.2813434600830078,0.7067961096763611
chroma+mel+tonnetz+tempogram+rms+spectral_flux+tempo,1.2664947509765625,0.699999988079071
chroma+mel+tonnetz+tempogram+rms+onset+tempo,1.2491260766983032,0.7077670097351074
chroma+mel+tonnetz+tempogram+spectral_flux+onset+tempo,1.266146183013916,0.7067961096763611
chroma+mel+tonnetz+rms+spectral_flux+onset+tempo,1.3740384578704834,0.6737864017486572
chroma+mel+tempogram+rms+spectral_flux+onset+tempo,1.342577576637268,0.6650485396385193
chroma+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.19988751411438,0.7058252692222595
chroma+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.2269366979599,0.6825242638587952
chroma+contrast+tonnetz+tempogram+rms+onset+tempo,1.2526410818099976,0.662135899066925
chroma+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.2178168296813965,0.7097087502479553
chroma+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.232026219367981,0.6485437154769897
chroma+contrast+tempogram+rms+spectral_flux+onset+tempo,1.248160481452942,0.6611650586128235
chroma+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.294446587562561,0.6524271965026855
mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.2251564264297483,0.7281553149223328
mel+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.2098336219787598,0.7368931770324707
mel+contrast+tonnetz+tempogram+rms+onset+tempo,1.2009644508361816,0.7262135744094849
mel+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.180144429206848,0.7524271607398987
mel+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.2211273908615112,0.715533971786499
mel+contrast+tempogram+rms+spectral_flux+onset+tempo,1.2323956489562988,0.7184466123580933
mel+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2986183166503906,0.677669882774353
contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1966813802719116,0.693203866481781
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux,1.1401808261871338,0.7495145797729492
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+onset,1.1300948858261108,0.7572815418243408
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+tempo,1.2195096015930176,0.7174757122993469
mfcc+chroma+mel+contrast+tonnetz+tempogram+spectral_flux+onset,1.1842482089996338,0.7359223365783691
mfcc+chroma+mel+contrast+tonnetz+tempogram+spectral_flux+tempo,1.1550253629684448,0.7524271607398987
mfcc+chroma+mel+contrast+tonnetz+tempogram+onset+tempo,1.1620641946792605,0.7640776634216309
mfcc+chroma+mel+contrast+tonnetz+rms+spectral_flux+onset,1.232964277267456,0.7262135744094849
mfcc+chroma+mel+contrast+tonnetz+rms+spectral_flux+tempo,1.1625758409500122,0.762135922908783
mfcc+chroma+mel+contrast+tonnetz+rms+onset+tempo,1.1520953178405762,0.7728155255317688
mfcc+chroma+mel+contrast+tonnetz+spectral_flux+onset+tempo,1.1614280939102173,0.768932044506073
mfcc+chroma+mel+contrast+tempogram+rms+spectral_flux+onset,1.2041784524917605,0.7407767176628113
mfcc+chroma+mel+contrast+tempogram+rms+spectral_flux+tempo,1.1696701049804688,0.7485436797142029
mfcc+chroma+mel+contrast+tempogram+rms+onset+tempo,1.1776683330535889,0.7456310391426086
mfcc+chroma+mel+contrast+tempogram+spectral_flux+onset+tempo,1.1638692617416382,0.7436892986297607
mfcc+chroma+mel+contrast+rms+spectral_flux+onset+tempo,1.1549725532531738,0.7640776634216309
mfcc+chroma+mel+tonnetz+tempogram+rms+spectral_flux+onset,1.1673375368118286,0.7320388555526733
mfcc+chroma+mel+tonnetz+tempogram+rms+spectral_flux+tempo,1.2056983709335327,0.7291262149810791
mfcc+chroma+mel+tonnetz+tempogram+rms+onset+tempo,1.2255425453186035,0.7339805960655212
mfcc+chroma+mel+tonnetz+tempogram+spectral_flux+onset+tempo,1.1969174146652222,0.7330096960067749
mfcc+chroma+mel+tonnetz+rms+spectral_flux+onset+tempo,1.3158053159713743,0.7038834691047668
mfcc+chroma+mel+tempogram+rms+spectral_flux+onset+tempo,1.257645606994629,0.7281553149223328
mfcc+chroma+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.1087616682052612,0.7388349771499634
mfcc+chroma+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.1723544597625732,0.7048543691635132
mfcc+chroma+contrast+tonnetz+tempogram+rms+onset+tempo,1.1205737590789795,0.7475728392601013
mfcc+chroma+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.1980738639831543,0.699999988079071
mfcc+chroma+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.0808230638504028,0.7436892986297607
mfcc+chroma+contrast+tempogram+rms+spectral_flux+onset+tempo,1.2097399234771729,0.6902912855148315
mfcc+chroma+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.225223422050476,0.7097087502479553
mfcc+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.2062959671020508,0.7339805960655212
mfcc+mel+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.1386346817016602,0.7660194039344788
mfcc+mel+contrast+tonnetz+tempogram+rms+onset+tempo,1.1482067108154297,0.7640776634216309
mfcc+mel+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.119110107421875,0.768932044506073
mfcc+mel+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.1576908826828003,0.7524271607398987
mfcc+mel+contrast+tempogram+rms+spectral_flux+onset+tempo,1.1838011741638184,0.7514563202857971
mfcc+mel+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2425212860107422,0.7067961096763611
mfcc+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2021441459655762,0.6961165070533752
chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.1703410148620605,0.7553398013114929
chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.2083277702331543,0.7145631313323975
chroma+mel+contrast+tonnetz+tempogram+rms+onset+tempo,1.1746490001678467,0.7611650228500366
chroma+mel+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.1768237352371216,0.7495145797729492
chroma+mel+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.2179863452911377,0.7252427339553833
chroma+mel+contrast+tempogram+rms+spectral_flux+onset+tempo,1.2177119255065918,0.7398058176040649
chroma+mel+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2516047954559326,0.7194174528121948
chroma+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1540473699569702,0.699999988079071
mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2010555267333984,0.7368931770324707
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset,1.07489812374115,0.7873786687850952
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+tempo,1.12944495677948,0.7640776634216309
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+onset+tempo,1.1894577741622925,0.7271844744682312
mfcc+chroma+mel+contrast+tonnetz+tempogram+spectral_flux+onset+tempo,1.1913132667541504,0.731067955493927
mfcc+chroma+mel+contrast+tonnetz+rms+spectral_flux+onset+tempo,1.118773341178894,0.7796116471290588
mfcc+chroma+mel+contrast+tempogram+rms+spectral_flux+onset+tempo,1.2343552112579346,0.7145631313323975
mfcc+chroma+mel+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1708743572235107,0.7495145797729492
mfcc+chroma+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1385793685913086,0.7291262149810791
mfcc+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1444493532180786,0.7514563202857971
chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.2102086544036865,0.737864077091217
mfcc+chroma+mel+contrast+tonnetz+tempogram+rms+spectral_flux+onset+tempo,1.1691510677337646,0.762135922908783
